Timestamp,Spot_Price_EUR_MWh,Wind_Production_MW,Orig_Charge_MW,Orig_Discharge_MW,Orig_SoC_MWh,Opt_Charge_MW,Opt_Discharge_MW,Opt_SoC_MWh
2025-01-01 00:00:00,2.67,99.0,50.0,0.0,41.83300132670378,50.0,0.0,41.833001
2025-01-01 01:00:00,2.04,99.0,50.0,0.0,83.66600265340756,50.0,0.0,83.666003
2025-01-01 02:00:00,2.04,99.0,50.0,0.0,125.49900398011134,50.0,0.0,125.499
2025-01-01 03:00:00,1.54,99.0,50.0,0.0,167.33200530681512,50.0,0.0,167.33201
2025-01-01 04:00:00,1.18,99.0,50.0,0.0,209.16500663351889,50.0,0.0,209.16501
2025-01-01 05:00:00,2.38,99.0,50.0,0.0,250.99800796022265,50.0,0.0,250.99801
2025-01-01 06:00:00,1.29,99.0,50.0,0.0,292.8310092869264,50.0,0.0,292.83101
2025-01-01 07:00:00,1.49,99.0,50.0,0.0,334.6640106136302,50.0,0.0,334.66401
2025-01-01 08:00:00,2.4,99.0,50.0,0.0,376.49701194033395,50.0,0.0,376.49701
2025-01-01 09:00:00,2.7,99.0,50.0,0.0,418.3300132670377,50.0,0.0,418.33001
2025-01-01 10:00:00,3.7,99.0,50.0,0.0,460.1630145937415,50.0,0.0,460.16301
2025-01-01 11:00:00,3.86,99.0,47.614304667196905,0.0,500.0,47.614305,0.0,500.0
2025-01-01 12:00:00,3.9,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-01 13:00:00,3.96,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-01 14:00:00,5.5,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-01 15:00:00,12.28,99.0,0.0,0.0,500.0,0.0,50.0,440.23857
2025-01-01 16:00:00,19.29,99.0,0.0,0.0,500.0,0.0,50.0,380.47714
2025-01-01 17:00:00,21.43,99.0,0.0,0.0,500.0,0.0,50.0,320.71571
2025-01-01 18:00:00,16.88,99.0,0.0,0.0,500.0,0.0,50.0,260.95428
2025-01-01 19:00:00,10.11,98.56655718796499,0.0,0.0,500.0,0.0,10.0,249.00199
2025-01-01 20:00:00,8.01,99.0,0.0,0.0,500.0,0.0,0.0,249.00199
2025-01-01 21:00:00,6.76,99.0,0.0,0.0,500.0,50.0,0.0,290.83499
2025-01-01 22:00:00,9.8,94.67800418438235,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-01 23:00:00,7.01,74.92561269907918,0.0,0.0,500.0,50.0,0.0,332.66799
2025-01-02 00:00:00,2.95,41.85564633054483,0.0,0.0,500.0,50.0,0.0,374.501
2025-01-02 01:00:00,2.82,18.851058334392807,0.0,0.0,500.0,50.0,0.0,416.334
2025-01-02 02:00:00,3.67,19.416171159000008,0.0,0.0,500.0,50.0,0.0,458.167
2025-01-02 03:00:00,6.84,22.701429837417855,0.0,0.0,500.0,50.0,0.0,500.0
2025-01-02 04:00:00,12.29,23.50676029813382,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-02 05:00:00,21.44,30.624441410883925,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-02 06:00:00,39.94,42.906747282079195,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-02 07:00:00,93.41,43.27414251966499,0.0,50.0,440.2385695332803,0.0,0.0,500.0
2025-01-02 08:00:00,118.62,33.778200894718246,0.0,50.0,380.47713906656065,0.0,50.0,440.23857
2025-01-02 09:00:00,124.2,24.232445662645418,0.0,50.0,320.715708599841,0.0,50.0,380.47714
2025-01-02 10:00:00,123.32,15.662332211337732,0.0,50.0,260.9542781331213,0.0,50.0,320.71571
2025-01-02 11:00:00,110.47,10.890808717301315,0.0,50.0,201.19284766640163,0.0,18.330013,298.80715
2025-01-02 12:00:00,100.49,9.826031853,0.0,50.0,141.43141719968196,0.0,0.0,298.80715
2025-01-02 13:00:00,105.62,7.415608833864363,0.0,50.0,81.66998673296229,0.0,0.0,298.80715
2025-01-02 14:00:00,111.95,6.3946662958142895,0.0,50.0,21.908556266242606,0.0,50.0,239.04572
2025-01-02 15:00:00,127.01,7.158814427994541,0.0,18.330013267037828,0.0,0.0,50.0,179.28429
2025-01-02 16:00:00,135.26,11.038335822807007,0.0,0.0,0.0,0.0,50.0,119.52286
2025-01-02 17:00:00,149.82,14.547135522985887,0.0,0.0,0.0,0.0,50.0,59.76143
2025-01-02 18:00:00,146.16,19.231671366413742,0.0,0.0,0.0,0.0,50.0,0.0
2025-01-02 19:00:00,107.56,18.002109176319983,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 20:00:00,102.8,19.547569962221214,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 21:00:00,75.55,25.05509238558626,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 22:00:00,61.57,23.21016689189986,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 23:00:00,48.95,16.770087113173872,50.0,0.0,41.83300132670378,50.0,0.0,41.833001
2025-01-03 00:00:00,42.76,18.156538196242145,50.0,0.0,83.66600265340756,50.0,0.0,83.666003
2025-01-03 01:00:00,38.13,19.625139593991804,50.0,0.0,125.49900398011134,50.0,0.0,125.499
2025-01-03 02:00:00,35.21,20.845755560990437,50.0,0.0,167.33200530681512,50.0,0.0,167.33201
2025-01-03 03:00:00,33.43,24.33987999472736,50.0,0.0,209.16500663351889,50.0,0.0,209.16501
2025-01-03 04:00:00,30.01,33.44464636182794,50.0,0.0,250.99800796022265,50.0,0.0,250.99801
2025-01-03 05:00:00,30.79,59.065432829319995,50.0,0.0,292.8310092869264,50.0,0.0,292.83101
2025-01-03 06:00:00,38.42,59.45487399361312,50.0,0.0,334.6640106136302,50.0,0.0,334.66401
2025-01-03 07:00:00,52.14,87.06354234916932,50.0,0.0,376.49701194033395,50.0,0.0,376.49701
2025-01-03 08:00:00,80.6,99.0,0.0,0.0,376.49701194033395,0.0,0.0,376.49701
2025-01-03 09:00:00,81.18,99.0,0.0,0.0,376.49701194033395,0.0,1.6699867,374.501
2025-01-03 10:00:00,75.79,76.35763877803916,0.0,0.0,376.49701194033395,0.0,0.0,374.501
2025-01-03 11:00:00,69.02,98.77171415612196,0.0,0.0,376.49701194033395,0.0,0.0,374.501
2025-01-03 12:00:00,54.48,99.0,50.0,0.0,418.3300132670377,50.0,0.0,416.334
2025-01-03 13:00:00,52.96,73.7741896722549,50.0,0.0,460.1630145937415,50.0,0.0,458.167
2025-01-03 14:00:00,53.79,61.162238088098306,47.614304667196905,0.0,500.0,50.0,0.0,500.0
2025-01-03 15:00:00,73.09,58.035245210741934,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-03 16:00:00,100.53,77.30301452411881,0.0,50.0,440.2385695332803,0.0,50.0,440.23857
2025-01-03 17:00:00,105.93,97.00311703153024,0.0,50.0,380.47713906656065,0.0,50.0,380.47714
2025-01-03 18:00:00,108.67,84.18101897091672,0.0,50.0,320.715708599841,0.0,50.0,320.71571
2025-01-03 19:00:00,100.81,75.62982005247883,0.0,50.0,260.9542781331213,0.0,50.0,260.95428
2025-01-03 20:00:00,83.1,50.585718105253996,0.0,0.0,260.9542781331213,0.0,45.0,207.16899
2025-01-03 21:00:00,80.9,38.75669082794718,0.0,0.0,260.9542781331213,0.0,0.0,207.16899
2025-01-03 22:00:00,67.33,22.208615191716426,0.0,0.0,260.9542781331213,0.0,0.0,207.16899
2025-01-03 23:00:00,67.94,15.850197692999993,0.0,0.0,260.9542781331213,0.0,0.0,207.16899
2025-01-04 00:00:00,50.63,11.160510718252157,50.0,0.0,302.7872794598251,50.0,0.0,249.00199
2025-01-04 01:00:00,47.26,6.194506526999999,50.0,0.0,344.62028078652884,50.0,0.0,290.83499
2025-01-04 02:00:00,43.56,2.4804282129886204,50.0,0.0,386.4532821132326,50.0,0.0,332.66799
2025-01-04 03:00:00,43.56,0.6914874730883025,50.0,0.0,428.28628343993637,50.0,0.0,374.501
2025-01-04 04:00:00,42.51,0.02238621561766043,50.0,0.0,470.11928476664013,50.0,0.0,416.334
2025-01-04 05:00:00,42.8,0.0,35.714285714285744,0.0,500.0,50.0,0.0,458.167
2025-01-04 06:00:00,57.25,0.07555347770960397,0.0,0.0,500.0,50.0,0.0,500.0
2025-01-04 07:00:00,83.71,0.8509785964738283,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-04 08:00:00,99.69,2.5495261689490216,0.0,50.0,440.2385695332803,0.0,0.0,500.0
2025-01-04 09:00:00,105.28,6.09779374797269,0.0,50.0,380.47713906656065,0.0,0.0,500.0
2025-01-04 10:00:00,105.83,10.4051618239076,0.0,50.0,320.715708599841,0.0,18.330013,478.09144
2025-01-04 11:00:00,105.04,15.695770142441507,0.0,50.0,260.9542781331213,0.0,0.0,478.09144
2025-01-04 12:00:00,102.89,20.142251702987725,0.0,50.0,201.19284766640163,0.0,0.0,478.09144
2025-01-04 13:00:00,77.59,24.95467739129358,0.0,0.0,201.19284766640163,0.0,0.0,478.09144
2025-01-04 14:00:00,111.13,26.51778185161585,0.0,50.0,141.43141719968196,0.0,50.0,418.33001
2025-01-04 15:00:00,135.43,22.462619018120616,0.0,50.0,81.66998673296229,0.0,50.0,358.56858
2025-01-04 16:00:00,141.79,21.097428215919436,0.0,50.0,21.908556266242606,0.0,50.0,298.80715
2025-01-04 17:00:00,148.35,17.257340629982703,0.0,18.330013267037828,0.0,0.0,50.0,239.04572
2025-01-04 18:00:00,140.49,15.662332211337732,0.0,0.0,0.0,0.0,50.0,179.28429
2025-01-04 19:00:00,133.63,13.741809045611742,0.0,0.0,0.0,0.0,50.0,119.52286
2025-01-04 20:00:00,117.95,13.227755184098317,0.0,0.0,0.0,0.0,50.0,59.76143
2025-01-04 21:00:00,113.97,10.379742058716433,0.0,0.0,0.0,0.0,50.0,0.0
2025-01-04 22:00:00,73.67,5.1535257890468795,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 23:00:00,61.45,4.139161869400093,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 00:00:00,54.21,3.0045380842626304,50.0,0.0,41.83300132670378,50.0,0.0,41.833001
2025-01-05 01:00:00,54.89,1.848777813860264,0.0,0.0,41.83300132670378,50.0,0.0,83.666003
2025-01-05 02:00:00,55.85,1.3114874258643598,0.0,0.0,41.83300132670378,50.0,0.0,125.499
2025-01-05 03:00:00,57.77,1.727698020005462,0.0,0.0,41.83300132670378,50.0,0.0,167.33201
2025-01-05 04:00:00,66.5,0.6965083387933542,0.0,0.0,41.83300132670378,0.0,0.0,167.33201
2025-01-05 05:00:00,67.7,0.19051764186936732,0.0,0.0,41.83300132670378,0.0,0.0,167.33201
2025-01-05 06:00:00,81.24,0.06979193099999999,0.0,0.0,41.83300132670378,0.0,0.0,167.33201
2025-01-05 07:00:00,81.89,0.05127511388984973,0.0,0.0,41.83300132670378,0.0,0.0,167.33201
2025-01-05 08:00:00,85.46,0.14726747496404183,0.0,0.0,41.83300132670378,0.0,40.0,119.52286
2025-01-05 09:00:00,89.55,0.9807343339608557,0.0,35.0,0.0,0.0,50.0,59.76143
2025-01-05 10:00:00,84.29,3.1147786843586713,0.0,0.0,0.0,0.0,0.0,59.76143
2025-01-05 11:00:00,91.0,3.262783583781521,0.0,0.0,0.0,0.0,50.0,0.0
2025-01-05 12:00:00,83.66,1.9469519898365955,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 13:00:00,78.72,1.166271456207556,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 14:00:00,68.27,2.180420429866181,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 15:00:00,51.99,5.755224933520252,50.0,0.0,41.83300132670378,0.0,0.0,0.0
2025-01-05 16:00:00,51.15,11.691189027331816,50.0,0.0,83.66600265340756,0.0,0.0,0.0
2025-01-05 17:00:00,66.62,23.393060427240332,0.0,0.0,83.66600265340756,0.0,0.0,0.0
2025-01-05 18:00:00,64.06,40.45590988587938,0.0,0.0,83.66600265340756,0.0,0.0,0.0
2025-01-05 19:00:00,51.41,55.20221074192079,50.0,0.0,125.49900398011134,0.0,0.0,0.0
2025-01-05 20:00:00,36.88,68.12245373007146,50.0,0.0,167.33200530681512,0.0,0.0,0.0
2025-01-05 21:00:00,36.93,77.7494402742904,50.0,0.0,209.16500663351889,0.0,0.0,0.0
2025-01-05 22:00:00,34.66,95.768805231,50.0,0.0,250.99800796022265,0.0,0.0,0.0
2025-01-05 23:00:00,28.07,86.74935986162949,50.0,0.0,292.8310092869264,0.0,0.0,0.0
2025-01-06 00:00:00,27.44,86.5403253495676,50.0,0.0,334.6640106136302,0.0,0.0,0.0
2025-01-06 01:00:00,23.68,78.04151149575375,50.0,0.0,376.49701194033395,50.0,0.0,41.833001
2025-01-06 02:00:00,19.6,74.01857861834364,50.0,0.0,418.3300132670377,50.0,0.0,83.666003
2025-01-06 03:00:00,16.76,55.07848525030132,50.0,0.0,460.1630145937415,50.0,0.0,125.499
2025-01-06 04:00:00,15.57,35.100251621528905,47.614304667196905,0.0,500.0,50.0,0.0,167.33201
2025-01-06 05:00:00,14.91,24.54668245463678,0.0,0.0,500.0,50.0,0.0,209.16501
2025-01-06 06:00:00,24.92,17.328730531248063,0.0,0.0,500.0,0.0,0.0,209.16501
2025-01-06 07:00:00,30.42,9.73814009198862,0.0,0.0,500.0,0.0,0.0,209.16501
2025-01-06 08:00:00,38.19,4.391824536000002,0.0,0.0,500.0,0.0,50.0,149.40358
2025-01-06 09:00:00,35.55,13.395648544549834,0.0,0.0,500.0,0.0,50.0,89.642146
2025-01-06 10:00:00,34.48,32.51151515871233,0.0,0.0,500.0,0.0,6.6699867,81.669987
2025-01-06 11:00:00,32.63,37.5468932539827,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 12:00:00,30.77,35.14604948674328,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 13:00:00,28.5,36.15203435762948,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 14:00:00,25.41,42.65863137261768,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 15:00:00,26.14,57.08038845334548,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 16:00:00,26.7,59.94407786399999,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 17:00:00,31.7,58.62934854623895,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 18:00:00,31.91,76.2232176156691,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 19:00:00,28.07,99.0,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-06 20:00:00,22.82,99.0,0.0,0.0,500.0,50.0,0.0,123.50299
2025-01-06 21:00:00,13.47,99.0,0.0,0.0,500.0,50.0,0.0,165.33599
2025-01-06 22:00:00,15.26,99.0,0.0,0.0,500.0,50.0,0.0,207.16899
2025-01-06 23:00:00,8.24,99.0,0.0,0.0,500.0,50.0,0.0,249.00199
2025-01-07 00:00:00,10.28,99.0,0.0,0.0,500.0,50.0,0.0,290.83499
2025-01-07 01:00:00,6.98,99.0,0.0,0.0,500.0,50.0,0.0,332.66799
2025-01-07 02:00:00,5.33,99.0,0.0,0.0,500.0,50.0,0.0,374.501
2025-01-07 03:00:00,4.17,99.0,0.0,0.0,500.0,50.0,0.0,416.334
2025-01-07 04:00:00,5.01,99.0,0.0,0.0,500.0,50.0,0.0,458.167
2025-01-07 05:00:00,5.66,99.0,0.0,0.0,500.0,50.0,0.0,500.0
2025-01-07 06:00:00,28.02,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-07 07:00:00,36.03,99.0,0.0,0.0,500.0,0.0,50.0,440.23857
2025-01-07 08:00:00,37.25,99.0,0.0,0.0,500.0,0.0,50.0,380.47714
2025-01-07 09:00:00,35.01,99.0,0.0,0.0,500.0,0.0,50.0,320.71571
2025-01-07 10:00:00,34.27,99.0,0.0,0.0,500.0,0.0,0.0,320.71571
2025-01-07 11:00:00,34.65,99.0,0.0,0.0,500.0,0.0,50.0,260.95428
2025-01-07 12:00:00,33.3,96.68792844078652,0.0,0.0,500.0,0.0,0.0,260.95428
2025-01-07 13:00:00,33.27,76.4537505886741,0.0,0.0,500.0,0.0,0.0,260.95428
2025-01-07 14:00:00,33.22,69.647259570538,0.0,0.0,500.0,0.0,0.0,260.95428
2025-01-07 15:00:00,33.22,68.17588775967228,0.0,0.0,500.0,0.0,0.0,260.95428
2025-01-07 16:00:00,35.01,73.30572403460128,0.0,0.0,500.0,0.0,50.0,201.19285
2025-01-07 17:00:00,36.27,72.7275862462449,0.0,0.0,500.0,0.0,50.0,141.43142
2025-01-07 18:00:00,34.98,69.21444511348567,0.0,0.0,500.0,0.0,50.0,81.669987
2025-01-07 19:00:00,32.93,71.34145644111287,0.0,0.0,500.0,0.0,0.0,81.669987
2025-01-07 20:00:00,23.23,77.57454782242829,0.0,0.0,500.0,50.0,0.0,123.50299
2025-01-07 21:00:00,6.2,65.1745062750437,0.0,0.0,500.0,50.0,0.0,165.33599
2025-01-07 22:00:00,4.86,65.85111290077744,0.0,0.0,500.0,50.0,0.0,207.16899
2025-01-07 23:00:00,3.87,78.33431326016203,0.0,0.0,500.0,50.0,0.0,249.00199
2025-01-08 00:00:00,12.43,83.32273071259716,0.0,0.0,500.0,50.0,0.0,290.83499
2025-01-08 01:00:00,12.88,84.98326001302914,0.0,0.0,500.0,50.0,0.0,332.66799
2025-01-08 02:00:00,17.61,89.36941618218299,0.0,0.0,500.0,50.0,0.0,374.501
2025-01-08 03:00:00,16.83,99.0,0.0,0.0,500.0,50.0,0.0,416.334
2025-01-08 04:00:00,20.25,99.0,0.0,0.0,500.0,50.0,0.0,458.167
2025-01-08 05:00:00,22.52,99.0,0.0,0.0,500.0,50.0,0.0,500.0
2025-01-08 06:00:00,24.94,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 07:00:00,43.64,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 08:00:00,56.46,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 09:00:00,65.07,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 10:00:00,69.3,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 11:00:00,70.87,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 12:00:00,69.33,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 13:00:00,74.28,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 14:00:00,81.03,99.0,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-08 15:00:00,105.35,99.0,0.0,50.0,440.2385695332803,0.0,30.0,464.14314
2025-01-08 16:00:00,132.6,99.0,0.0,50.0,380.47713906656065,0.0,50.0,404.38171
2025-01-08 17:00:00,152.54,90.4621493532658,0.0,50.0,320.715708599841,0.0,50.0,344.62028
2025-01-08 18:00:00,145.45,70.70066876285841,0.0,50.0,260.9542781331213,0.0,50.0,284.85885
2025-01-08 19:00:00,142.89,64.31386283610424,0.0,50.0,201.19284766640163,0.0,50.0,225.09742
2025-01-08 20:00:00,109.92,58.00324636278926,0.0,50.0,141.43141719968196,0.0,50.0,165.33599
2025-01-08 21:00:00,94.67,50.42526756205371,0.0,50.0,81.66998673296229,0.0,0.0,165.33599
2025-01-08 22:00:00,75.72,35.94234531614746,0.0,0.0,81.66998673296229,0.0,0.0,165.33599
2025-01-08 23:00:00,50.91,23.036871192382343,50.0,0.0,123.50298805966607,50.0,0.0,207.16899
2025-01-09 00:00:00,33.87,20.42810334011471,50.0,0.0,165.33598938636985,50.0,0.0,249.00199
2025-01-09 01:00:00,31.84,19.547569962221214,50.0,0.0,207.16899071307364,50.0,0.0,290.83499
2025-01-09 02:00:00,31.32,12.041068724614934,50.0,0.0,249.0019920397774,50.0,0.0,332.66799
2025-01-09 03:00:00,31.89,8.678828437926718,50.0,0.0,290.83499336648117,50.0,0.0,374.501
2025-01-09 04:00:00,33.69,5.33395827446518,50.0,0.0,332.66799469318494,50.0,0.0,416.334
2025-01-09 05:00:00,43.36,2.8969298085498414,50.0,0.0,374.5009960198887,50.0,0.0,458.167
2025-01-09 06:00:00,67.62,0.8076371835170686,0.0,0.0,374.5009960198887,50.0,0.0,500.0
2025-01-09 07:00:00,146.11,0.20426743337505693,0.0,50.0,314.73956555316903,0.0,50.0,440.23857
2025-01-09 08:00:00,161.99,0.031023246842512512,0.0,50.0,254.97813508644936,0.0,50.0,380.47714
2025-01-09 09:00:00,153.81,0.007620448485662263,0.0,50.0,195.21670461972968,0.0,50.0,320.71571
2025-01-09 10:00:00,145.44,0.0,0.0,50.0,135.45527415301,0.0,50.0,260.95428
2025-01-09 11:00:00,140.78,0.0,0.0,50.0,75.69384368629034,0.0,50.0,201.19285
2025-01-09 12:00:00,128.67,0.0,0.0,50.0,15.932413219570655,0.0,0.0,201.19285
2025-01-09 13:00:00,121.61,0.0,0.0,13.33001326703784,1.7763568394002505e-15,0.0,0.0,201.19285
2025-01-09 14:00:00,124.43,0.0,0.0,1.4862067603866002e-15,0.0,0.0,0.0,201.19285
2025-01-09 15:00:00,129.84,0.0,0.0,0.0,0.0,0.0,13.330013,185.26043
2025-01-09 16:00:00,131.36,0.0,0.0,0.0,0.0,0.0,50.0,125.499
2025-01-09 17:00:00,134.38,0.0,0.0,0.0,0.0,0.0,50.0,65.737574
2025-01-09 18:00:00,138.13,0.00011586888802913067,0.0,0.0,0.0,0.0,50.0,5.976143
2025-01-09 19:00:00,125.87,0.0074970983158852925,0.0,0.0,0.0,0.0,0.0,5.976143
2025-01-09 20:00:00,119.39,0.004329139411925359,0.0,0.0,0.0,0.0,0.0,5.976143
2025-01-09 21:00:00,102.47,0.05771578586436054,0.0,0.0,0.0,0.0,0.0,5.976143
2025-01-09 22:00:00,96.81,0.5641463516395084,0.0,0.0,0.0,0.0,0.0,5.976143
2025-01-09 23:00:00,68.02,0.9712806945894406,0.0,0.0,0.0,50.0,0.0,47.809144
2025-01-10 00:00:00,66.47,0.8702963371474735,0.0,0.0,0.0,50.0,0.0,89.642146
2025-01-10 01:00:00,54.36,0.9923718375389164,50.0,0.0,41.83300132670378,50.0,0.0,131.47515
2025-01-10 02:00:00,51.14,0.7254195991693222,50.0,0.0,83.66600265340756,50.0,0.0,173.30815
2025-01-10 03:00:00,47.5,0.6790409999999997,50.0,0.0,125.49900398011134,50.0,0.0,215.14115
2025-01-10 04:00:00,49.22,1.192487759672281,50.0,0.0,167.33200530681512,50.0,0.0,256.97415
2025-01-10 05:00:00,58.34,1.1299866300942187,0.0,0.0,167.33200530681512,50.0,0.0,298.80715
2025-01-10 06:00:00,96.72,1.067476798339554,0.0,50.0,107.57057484009545,0.0,0.0,298.80715
2025-01-10 07:00:00,124.08,0.6956698456986801,0.0,50.0,47.809144373375766,0.0,0.0,298.80715
2025-01-10 08:00:00,139.64,0.4453426515539371,0.0,40.000000000000014,7.105427357601002e-15,0.0,50.0,239.04572
2025-01-10 09:00:00,136.12,0.43239627190487034,0.0,5.944827041546401e-15,0.0,0.0,50.0,179.28429
2025-01-10 10:00:00,123.42,0.5840555941515705,0.0,0.0,0.0,0.0,0.0,179.28429
2025-01-10 11:00:00,113.74,1.043133079198907,0.0,0.0,0.0,0.0,0.0,179.28429
2025-01-10 12:00:00,107.94,2.0866583764355937,0.0,0.0,0.0,0.0,0.0,179.28429
2025-01-10 13:00:00,104.67,4.261439076005458,0.0,0.0,0.0,0.0,0.0,179.28429
2025-01-10 14:00:00,109.12,7.892333166875286,0.0,0.0,0.0,0.0,0.0,179.28429
2025-01-10 15:00:00,125.61,10.859367749263999,0.0,0.0,0.0,0.0,0.0,179.28429
2025-01-10 16:00:00,130.48,11.979482472917612,0.0,0.0,0.0,0.0,50.0,119.52286
2025-01-10 17:00:00,137.95,10.848900889503414,0.0,0.0,0.0,0.0,50.0,59.76143
2025-01-10 18:00:00,136.07,11.52698935048157,0.0,0.0,0.0,0.0,50.0,0.0
2025-01-10 19:00:00,95.62,15.462701447018206,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10 20:00:00,55.31,21.797872496586255,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10 21:00:00,45.4,26.574782079719608,50.0,0.0,41.83300132670378,0.0,0.0,0.0
2025-01-10 22:00:00,40.07,23.673598843145665,50.0,0.0,83.66600265340756,0.0,0.0,0.0
2025-01-10 23:00:00,33.64,26.224578753914887,50.0,0.0,125.49900398011134,50.0,0.0,41.833001
2025-01-11 00:00:00,28.43,29.970819501324986,50.0,0.0,167.33200530681512,50.0,0.0,83.666003
2025-01-11 01:00:00,21.7,36.3039825739076,50.0,0.0,209.16500663351889,50.0,0.0,125.499
2025-01-11 02:00:00,17.58,47.44082918706554,50.0,0.0,250.99800796022265,50.0,0.0,167.33201
2025-01-11 03:00:00,10.01,66.7253861185289,50.0,0.0,292.8310092869264,50.0,0.0,209.16501
2025-01-11 04:00:00,17.36,87.3784825111516,50.0,0.0,334.6640106136302,50.0,0.0,250.99801
2025-01-11 05:00:00,24.73,99.0,50.0,0.0,376.49701194033395,50.0,0.0,292.83101
2025-01-11 06:00:00,27.05,99.0,50.0,0.0,418.3300132670377,50.0,0.0,334.66401
2025-01-11 07:00:00,34.96,99.0,50.0,0.0,460.1630145937415,0.0,0.0,334.66401
2025-01-11 08:00:00,38.29,99.0,47.614304667196905,0.0,500.0,0.0,0.0,334.66401
2025-01-11 09:00:00,40.19,93.52951221865453,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 10:00:00,41.48,69.86434178205552,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 11:00:00,41.56,63.00334407657351,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 12:00:00,41.05,55.792437623999994,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 13:00:00,42.79,56.54398147380244,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 14:00:00,42.72,53.54748205467092,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 15:00:00,43.3,56.418258381542124,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 16:00:00,45.73,46.53726299111882,0.0,0.0,500.0,0.0,0.0,334.66401
2025-01-11 17:00:00,49.22,40.1422023099463,0.0,0.0,500.0,0.0,36.669987,290.83499
2025-01-11 18:00:00,46.09,37.20082279506555,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-11 19:00:00,43.55,36.55033577588712,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-11 20:00:00,41.73,34.565103523958115,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-11 21:00:00,41.89,30.86541265094446,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-11 22:00:00,40.1,20.748873815999996,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-11 23:00:00,35.31,21.631688672280383,0.0,0.0,500.0,0.0,0.0,290.83499
2025-01-12 00:00:00,31.02,20.837670588012298,0.0,0.0,500.0,50.0,0.0,332.66799
2025-01-12 01:00:00,26.15,17.819409875284485,0.0,0.0,500.0,50.0,0.0,374.501
2025-01-12 02:00:00,25.15,15.205727193296312,0.0,0.0,500.0,50.0,0.0,416.334
2025-01-12 03:00:00,30.35,14.835294990839776,0.0,0.0,500.0,50.0,0.0,458.167
2025-01-12 04:00:00,34.18,14.34450859337642,0.0,0.0,500.0,50.0,0.0,500.0
2025-01-12 05:00:00,35.25,12.363580437509325,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-12 06:00:00,35.82,11.996257846592169,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-12 07:00:00,36.34,10.68752355075102,0.0,0.0,500.0,0.0,0.0,500.0
2025-01-12 08:00:00,38.9,8.161950696808372,0.0,0.0,500.0,0.0,0.0,500.0
